product_id,source_platform,source_store,name,description,category,brand,price,price_original,discount_pct,rating,review_count,in_stock,stock_qty,shop_country,days_since_publish,is_on_promo,price_segment
7361824325720,shopify,satechi,Thunderbolt 4 Pro Cable - 1M,"Access ultra-fast speeds and seamless data transfers with Satechi’s Thunderbolt 4 Pro Cable. Featuring a durable black braided design that coils without tangling, this 1-meter passive Thunderbolt 4 cable supports 240W Power Delivery, 40Gpbs data transfer, and brilliant 8K resolution when connected to an external monitor.",Cables,Satechi,39.99,39.99,0.0,,,True,,US,962,False,mid
7361824129112,shopify,satechi,USB4 Pro Cable - 1.2M,"Supercharge and transfer large data in seconds with the latest in USB technology – Satechi’s USB4 Pro Cable. Featuring a durable black braided design that coils without tangling, this powerful 1.2-meter USB4 cable supports 240W Power Delivery, 40Gb p s data transfer, and brilliant 8K/60Hz (or 4K/120Hz) resolution when connected to an external monitor. The USB4 Pro Cable is built to ensure reliable performance and a seamless user experience.",Cables,Satechi,29.99,29.99,0.0,,,False,,US,962,False,low
7361249575000,shopify,satechi,Dual USB-C Hub For Surface Pro,"It is time to unleash the true potential of your Surface Pro. Satechi’s Dual USB-C Hub is designed to transform your device into a full workstation packed with extra power and performance. It complements the premium features of the Surface Pro, providing you with enhanced connectivity and functionality in a sleek and sophisticated design. The Dual USB-C Hub attaches seamlessly to your Surface Pro to add an extension of six powerful ports, including a USB4 pass-through port that supports up to 100W Power Delivery, 6K/60Hz video output, and 40Gbps transfer speeds. It also features USB-C and USB-A 3.2 Gen 2 Ports (both at 10Gbps), HDMI 2.0 Port, and SD/microSD UHS-I card slots. Please Note: The Dual USB-C Hub is not compatible with Surface Pro models earlier than Surface Pro 9.",Multi-Ports ## Hubs & Adapters,Satechi,41.99,59.99,30.005000833472245,,,True,,US,981,True,mid
7352710234200,shopify,satechi,Thunderbolt 4 Multimedia Pro Dock,"Power up with the new Thunderbolt 4 Multimedia Pro Dock by Satechi. Meticulously crafted with creative professionals and content creators in mind, this 16-in-1 powerhouse has everything you need to spark innovation and power up productivity. Thunderbolt 4 Multimedia Pro Dock will transform your workspace and completely change the way you work. Compatible with both Mac and Windows PC, this versatile dock offers the best-in-class Thunderbolt 40Gpbs bandwidth for connecting up to four external screens and high-speed peripherals, while simultaneously delivering 96W of charging power to the host device – so you have one less cable to worry about.",Docking,Satechi,349.99,349.99,0.0,,,True,,US,997,False,high
7361066991704,shopify,satechi,Triple 4K Display Docking Station,"The Triple 4K Display Docking Station is designed to take your visual experience to the next level. Truly universal, this docking station is compatible with any host device – Mac or Windows OS – that is equipped with a USB-C or USB-A port. If you are looking for a high-performing, multi-display workstation, then this dock is just what you need.",Docking,Satechi,299.99,299.99,0.0,,,True,,US,1013,False,high
7351628890200,shopify,satechi,Eco-Hardshell Case for MacBook Air M2,"Protect your MacBook Air wherever life takes you with our sleek, lightweight Eco-Hardshell Case, designed to safeguard your device from scratches and fingerprints. Specifically crafted for the 2022 MacBook Air M2 and the 2024 MacBook Air 13-inch with M2/M3 processors, the Eco-Hardshell Case is the perfect blend of style and functionality. Whether you're working on the go or simply enjoying some downtime, our case ensures your MacBook Air stays pristine, allowing you to focus on what matters most – your creativity, productivity, and peace of mind.",Accessories,Satechi,44.99,44.99,0.0,,,False,,US,1075,False,mid
7349338144856,shopify,satechi,Pro Hub Slim,"I ntroducing the Satechi Pro Hub Slim – the perfect companion to your M2 MacBook Air . Simply plug and play the Pro Hub Slim to unleash the full potential of your MacBook with a full-function USB4 pass-through port, 4K HDMI, USB-C data port, two USB-A data, and SD/microSD card readers. Staying connected has never been so effortless.",Multi-Ports ## Hubs,Satechi,79.99,79.99,0.0,,,True,,US,1150,False,mid
7326669307992,shopify,satechi,200W USB-C 6-Port GaN Charger,"Level up with the 200W 6-Port USB-C PD GaN Charger by Satechi. This elegant yet powerful charger allows you to charge up to 6 devices simultaneously driven by industry-leading GaN technology for a fast, reliable , and safe charge . By swapping out silicon for gallium nitride ( GaN ), we’ve reduced the size of our chargers without compromising power. Equipped with 6 USB-C PD ports to support multiple power configurations up to 200W, this charger is the perfect solution to power up your power-hungry devices.",Wall Chargers,Satechi,149.99,149.99,0.0,,,True,,US,1171,False,high
7309118505048,shopify,satechi,Thunderbolt 4 Slim Hub,"Ideal for creative professionals, the sleek Thunderbolt 4 Slim Hub can provide 40Gbps bandwidth for connecting external displays and high-speed peripherals while simultaneously delivering 60W of charging to the host device. It features three Thunderbolt 4 downstream ports that support daisy chaining up to six Thunderbolt devices to maximize your creative space.",Multi-Ports ## Hubs,Satechi,199.99,199.99,0.0,,,True,,US,1172,False,high
7344673259608,shopify,satechi,USB4 NVMe SSD Pro Enclosure,"Take your setup to the next level with our USB4 SSD Enclosure - the first of its kind. Featuring Next-Gen USB4 protocol, our SSD Enclosure adopts a high-performance controller which can effectively improve transfer speeds and extend the lifetime of your SSD. Equipped with the latest USB4 technology, users will be able to take advantage of faster transfer rates while adding versatility for their entire setup. Comprised of high-quality aluminum and built to last, USB4 SSD Enclosure is a perfect example of when performance meets style. *SSD not included",USB-C ## Peripherals,Satechi,119.99,119.99,0.0,,,True,,US,1172,False,high
4853038448728,shopify,satechi,Slim X3 Bluetooth Backlit Keyboard,"All the features you love in one slim and compact keyboard. Satechi’s Slim X3 Bluetooth Backlit Keyboard is the perfect accessory to your modern desk space, allowing you to work with ease wherever creativity takes you. It features an extended keyboard layout with MacOS function keys, easy-to-use multi-device Bluetooth, adjustable backlit keys, and a rechargeable USB-C port.",Keyboards,Satechi,89.99,89.99,0.0,,,True,,US,1180,False,mid
4852959707224,shopify,satechi,Slim X1 Bluetooth Backlit Keyboard,"All the features you love in our most compact keyboard yet. Upgrade your on-the-go setup with the Satechi Slim X1 Bluetooth Backlit Keyboard. Designed with Apple users in mind, the keyboard features a full QWERTY layout, multi-device Bluetooth connection, and macOS function keys – all with a smaller, more compact size. The perfect accessory to pack for work on the go wherever creativity takes you. It is equipped with backlit keys and a convenient rechargeable USB-C port.",Keyboards,Satechi,69.99,69.99,0.0,,,True,,US,1180,False,mid
7298769748056,shopify,satechi,Duo Wireless Charger Power Stand,"Perfect wireless charger power bank for streaming videos, listening to music, or making hands-free calls as you power up on the go. Supports simultaneous fast charging up to 10W total for your iPhone and AirPods. Simply lift to dock position to keep your smartphone at a convenient angle for easy viewing at a glance. Currently only shipping within the contiguous United States.",Charging Stations ## Wireless Chargers,Satechi,69.99,99.99,30.003000300030003,,,True,,US,1200,True,mid
6818190196824,shopify,satechi,Thunderbolt 4 Dock,"Take your workspace to the next level with the Satechi Thunderbolt 4 Dock, featuring all-new Thunderbolt 4 technology that offers better flexibility and versatility for your entire setup. With a multitude of ports including, three Thunderbolt 4, four USB-A (three data, one charging), Gigabit Ethernet, UHS-II card reader, and 3.5mm audio jack port, the Satechi Thunderbolt 4 Dock is a powerhouse that does it all – so you can work at your best. Ships with US plug.",Docking,Satechi,199.99,299.99,33.33444448148272,,,True,,US,1216,True,high
7256107515992,shopify,satechi,Eco-Hardshell Case For MacBook Pro,"E xclusively designed for the 2021 and 2023 MacBook Pro 14"" & 16"" , sleek and lightweight Eco- Hardshell Case with anti-scratch and anti-fingerprint treatment protects your MacBook Pro while on-the-go.",Accessories,Satechi,44.99,44.99,0.0,,,True,,US,1255,False,mid
1987963060312,shopify,satechi,USB-C to USB-C 100W Charging Cable,"The Satechi USB-C to USB-C Charging Cable is your high-speed charging solution for Type-C devices. Featuring reversible USB-C connectors on each side, the cable fully supports Power Delivery and data transfer between USB Type-C smartphones, tablets, and laptops.",Cables,Satechi,19.99,19.99,0.0,,,True,,US,1264,False,low
4928032342104,shopify,satechi,USB-C On-the-Go Multiport Adapter,"The Satechi USB-C On-the-Go Multiport Adapter helps make productivity portable. Designed for portability and convenience, the Adapter features USB-C PD charging, HDMI and VGA display ports, USB-A data ports, SD card slots, and Gigabit Ethernet, with two detachable USB-C cables - perfect for on-the-go or docked at your desk. With its sleek aluminum finish and plug-and-play design, the On-the-go Multiport Adapter enables you to work at your best wherever you are.",Multi-Ports ## Hubs & Adapters,Satechi,99.99,99.99,0.0,,,False,,US,1268,False,mid
7190268280920,shopify,satechi,USB-C NVMe and SATA SSD Enclosure,"Tool-free NVMe SSD enclosur e can easily connect a M.2 NMVe SSDs or M.2 SATA SSDs with your computer to expand storage, upgrade the system, back up files, retrieve and recover data, and transfer data. Plug and play, no driver needed. USB 3.1 gen 2 cable included. *SSD not included",USB-C ## Peripherals,Satechi,34.99,49.99,30.006001200240046,,,False,,US,1307,True,mid
4763139735640,shopify,satechi,100W USB-C PD Compact GaN Charger,"Upgrade to next-gen charging with the Satechi 100W USB-C PD Compact GaN Charger, featuring powerful Gallium nitride (GaN) technology for a noticeably faster, more efficient charge. Equipped with dual USB-C PD ports and a USB-A port, the charger consolidates three adapters and intelligently adjusts its power output according to its connected devices – up to 100W.",Wall Chargers,Satechi,79.99,79.99,0.0,,,True,,US,1369,False,mid
7116462555224,shopify,satechi,USB-C Slim Dock for 24” iMac,"Designed to fit the 2021 & 2023 24-inch iMacs exclusively, the Satechi USB-C Slim Dock for 24” iMac provides a built-in enclosure to add external storage to your iMac and convenient access for all your most-loved ports and peripherals. Featuring a 10 Gbps USB-C data port, 10 Gbps USB-A data port, 2 x USB-A 2.0 ports, micro/SD card reader slots, and NVMe Sata Enclosure, the USB-C Slim Dock upgrades your iMac’s functionality while maintaining a sleek aesthetic all with a plug and play design.",Docking,Satechi,104.99,149.99,30.002000133342232,,,True,,US,1388,True,high
7052558958680,shopify,satechi,8K Ultra High Speed HDMI® Cable,"The high-strength 2M braided cable is the perfect solution to connect your laptop, tablet, or streaming device to your Ultra HD High-Speed HDMI setup.",Cables,Satechi,29.99,29.99,0.0,,,True,,US,1438,False,low
7052264931416,shopify,satechi,Dual Vertical Laptop Stand,"Keep your workstation tidy and every device within reach with Satechi Dual Vertical Stand for laptops and tablets. The 2-in-1 design supports your MacBook and iPad vertically at the same time, improving your working efficiency.",Stands,Satechi,49.99,49.99,0.0,,,False,,US,1438,False,mid
7014634913880,shopify,satechi,USB4 C-to-C Cable,"Next-generation USB4 technology has arrived with the Satechi USB4 cable. Featuring next-gen USB4 protocols for better bandwidth management and data transfer, allowing you to maximize the efficiency of your connected devices, such as Thunderbolt 4/ 3 / USB-C port Displays, Docking Stations, External SSD Storage Devices, eGPU, VR Devices, and 10GbE Adapters.",Cables,Satechi,20.99,29.99,30.010003334444818,,,True,,US,1473,True,low
6912145195096,shopify,satechi,2-in-1 Headphone Stand with Wireless Charger,"Store and charge your AirPods Max in style with the Satechi 2-in-1 Headphone Stand with Wireless Charger. Features a sleek stainless-steel arm with padded grips, a USB-C port to keep your headset charged, and a convenient wireless charger to also power your iPhone 13 or AirPods Pro while you work. Complete with a convenient hook to help organize messy cables and an LED light to show when your wireless device is charging, the 2-in-1 Headphone Stand is more than just a home for your headset. Requires 20W power adapter (sold separately).",Wireless Chargers,Satechi,55.99,79.99,30.003750468808594,,,True,,US,1535,True,mid
6912136839256,shopify,satechi,165W USB-C 4-Port PD GaN Charger,"Take your desktop charging to the next level with the Satechi 165W USB-C 4-Port PD GaN Charger, featuring Gallium Nitride (GaN) technology to power up to four devices simultaneously. Equipped with four USB-C PD ports to support multiple power configurations up to 165W, the 165W USB-C 4-Port PD GaN Charger can easily power your MacBook Pro M1 at full speed, or your iPad Pro setup on-the-go, so you can keep working while your devices are charging.",Wall Chargers,Satechi,119.99,119.99,0.0,,,True,,US,1536,False,high
6841160335448,shopify,satechi,Pro Hub Max,"The Satechi Pro Hub Max is your ultimate companion device for your 2023 MacBook Pro. Featuring a full functional USB-C PD port, 4K HDMI output, Gigabit Ethernet, USB-C data, USB-A data, micro/SD card readers, and an audio jack port, the hub provides a plethora of ports so you can work at your best. With its dual USB-C connector and modern aluminum finish, the Pro Hub Max securely attaches to your Mac for a clean, sleek setup. Simply, plug and play to complete your 2023 MacBook Pro experience.",Multi-Ports ## Hubs,Satechi,69.99,99.99,30.003000300030003,,,False,,US,1536,True,mid
6912116588632,shopify,satechi,USB4 Multiport Adapter with 8K HDMI,"Maximize your workspace efficiency with the Satechi USB 4 Multiport Adapter with 8K HDMI. Featuring next-gen USB4 protocols for better bandwidth management and data transfer, stunning 8K HDMI display, fast 10 Gbps USB-A data ports, Gigabit Ethernet, 100W USB-C PD charging, and micro/SD card readers, the USB 4 Multiport Adapter has it all – complete with a rugged design for better heat dissipation. Note: macOS supports up to 4k 60hz.",Multi-Ports ## Hubs & Adapters,Satechi,149.99,149.99,0.0,,,False,,US,1536,False,high
6823861616728,shopify,satechi,USB-C Multimedia Adapter M1,"Upgrade your tech to M1 with the Satechi USB-C Multimedia Adapter, featuring dual 4K HDMI display ports (60Hz/30Hz), USB-C charging, USB-C data, and two extra USB-A 3.0 data ports – all using a single USB-C connection to your M1 device. With its hi-res dual 4K display output, a multitude of options for fast data transfer, and modern aluminum finish, the USB-C Multimedia Adapter is your all-in-one solution to enhancing your M1 experience.",Multi-Ports ## Hubs & Adapters,Satechi,104.99,149.99,30.002000133342232,,,True,,US,1565,True,high
6884195369048,shopify,satechi,USB-C Multiport MX Adapter,"Unlock the full potential of your M1 setup with the Satechi USB-C Multiport MX Adapter. Powerful yet ultra-sleek, the adapter features dual 4K HDMI, Gigabit Ethernet, USB-C PD charging, USB-C data, USB-A data, SD card readers, and an audio jack port – all using just a single USB-C port. With its dual display capabilities, a plethora of data ports, and its modern aluminum design, M1 has finally met its match.",Multi-Ports ## Hubs,Satechi,125.99,179.99,30.00166675926441,,,True,,US,1565,True,high
6841221513304,shopify,satechi,Pro Hub Mini,"Expand your M2 MacBook Pro’s capabilities with the Satechi Pro Hub Mini, featuring a full-function USB4 port, Gigabit Ethernet, USB-C data, two USB-A data, and an audio jack port. With a multitude of options for fast data transfer and its modern aluminum design, the Pro Hub Mini packs all your essential ports in one sleek, user-friendly hub. Simply, plug and play to complete your 2023 MacBook Pro experience.",Multi-Ports ## Hubs,Satechi,48.99,69.99,30.00428632661808,,,True,,US,1593,True,mid
6818180038744,shopify,satechi,USB-C Hybrid Multiport Adapter,"Level up your data storage at home or on-the-go using the Satechi USB-C Hybrid Multiport Adapter. Combining the convenience of an external drive and USB Type-C hub, the USB-C Hybrid Multiport Adapter features a built-in SSD storage compartment, 4K HDMI display output, USB-C PD charging, and two USB-A 3.1 data ports – all using just a single USB-C port. With fast data transfer and its sleek aluminum design, you can have your storage and use it too.",Multi-Ports ## Hubs & Adapters,Satechi,62.99,89.99,30.003333703744854,,,True,,US,1612,True,mid
10464027849,shopify,satechi,USB-C Combo Hub for Desktop,"The USB-C Combo Hub for Desktop allows you to connect all your standard USB devices to your Type-C smartphone, tablet or laptop. Whether it’s a USB thumb drive, external HDD or SD card, quickly transfer large files, download movies and backup your computer with USB 3.0 speeds of up to 5 Gbps. Not to mention, its sleek and metallic design looks great on any desk or workspace.",Multi-Ports ## Hubs,Satechi,34.99,34.99,0.0,,,True,,US,1625,False,mid
6708209156184,shopify,satechi,Aluminum Dock for MagSafe Charger,"The Satechi Aluminum Dock for MagSafe Charger is an ultra-sleek addition to your iPhone 12 setup. Designed to fit the Apple MagSafe charger (not included), the Dock securely holds your iPhone 12 in place and allows for easy removal after charging with one hand. With its sleek aluminum design and ultra-low profile, the Aluminum Dock looks great in any space while keeping your iPhone 12 securely docked when charging.",Wireless Chargers,Satechi,17.99,24.99,28.011204481792717,,,True,,US,1676,True,low
6709379694680,shopify,satechi,USB-C Clamp Hub for 24-inch iMac,"Designed to fit the 2021 iMac (24-inch), the Satechi USB-C Clamp Hub provides convenient access for all your most-loved ports and peripherals. Featuring an USB-C data port, three USB-A 3.0 data ports, micro/SD card readers, and sleek aluminum design, the USB-C Clamp Hub upgrades your iMac’s functionality while maintaining its modern aesthetic.",Multi-Ports ## Hubs,Satechi,54.99,54.99,0.0,,,True,,US,1683,False,mid
6668863471704,shopify,satechi,100W USB-C PD Wall Charger,"Unlock the full potential of USB-C Power Delivery with the Satechi 100W USB-C PD Wall Charger, featuring next-gen Gallium Nitride (GaN) technology to provide a faster, more efficient charge than before. With up to 100W output, the charger keeps up with even your most intensive tasks with a convenient foldable plug that makes it easy to take with you, wherever you need a powerful charge.",Wall Chargers,Satechi,48.99,69.99,30.00428632661808,,,True,,US,1704,True,mid
6606001930328,shopify,satechi,Slim X2 Bluetooth Backlit Keyboard,"Complete your modern home or office workspace with the Satechi Slim X2 Bluetooth Backlit Keyboard. Designed for Mac & iOS devices, the X2 Keyboard features a QWERTY layout with numeric keypad, multi-device Bluetooth, and shortcut keys optimized for Apple devices – with a modern, ultra-slim design. Equipped with adjustable backlit keys and a rechargeable USB-C port, the keyboard allows you to work with ease wherever you are.",Keyboards,Satechi,79.99,79.99,0.0,,,True,,US,1739,False,mid
6630202343512,shopify,satechi,C1 USB-C Wired Mouse,"The Satechi C1 USB-C Wired Mouse is a refreshed and modern update to one of your workspace essentials. With its hassle-free wired connection, left and right mouse buttons, scroll wheel, and an adjustable DPI button, the C1 Wired Mouse is your upgraded computer accessory with style.",Mice,Satechi,19.99,19.99,0.0,,,True,,US,1739,False,low
6607849095256,shopify,satechi,Aluminum Stand & Hub for iPad Pro,"Push the boundaries of a traditional setup with the Satechi Aluminum Stand & Hub for iPad Pro, combining all the capabilities of a desktop with the convenience of a tablet. Designed for Apple iPad Pro (2018 & newer), the stand features 4K HDMI (60Hz), USB-C PD charging, USB-A data, SD card readers, and an audio jack port – for easy access to peripherals while elevating your iPad Pro. With its convenient foldable design and modern aluminum finish, the stand is perfect for wherever you work – no desktop required.",Stands ## Hubs,Satechi,69.99,99.99,30.003000300030003,,,False,,US,1753,True,mid
4907575083096,shopify,satechi,R2 Bluetooth Multimedia Remote Control,"The R2 Bluetooth Multimedia Remote Control is your ultimate media companion device, perfect for controlling your work from home playlists, to navigating on-screen applications or guiding presentations. With easy-to-use Bluetooth, control arrows, Siri voice, and more, the R2 Remote Control enables convenient media access and on-screen control at your fingertips.",Remotes,Satechi,44.99,44.99,0.0,,,False,,US,1858,False,mid
4907565383768,shopify,satechi,R1 Bluetooth Presentation Remote,"Enhance your presentations with the Satechi R1 Bluetooth Presentation Remote. Featuring wireless Bluetooth connectivity, back/forward presentation controls, a black-out screen, and a convenient LED laser pointer to help highlight your key points, the remote helps you take full control of your presentations.",Remotes,Satechi,49.99,49.99,0.0,,,True,,US,1858,False,mid
4852981203032,shopify,satechi,Slim W1 Wired Backlit Keyboard,"The Slim W1 Wired Backlit Keyboard is your modern, compact solution to upgrading your Mac setup. Featuring a full QWERTY layout, convenient function keys, and adjustable backlit keys – all with a hassle-free, wired connection. Equipped with a built-in USB-C cable, the Slim W1 Wired Backlit Keyboard easily connects to your Type-C device for instant installation with no extra setup required.",Keyboards,Satechi,59.99,59.99,0.0,,,True,,US,1894,False,mid
4881686036568,shopify,satechi,Aluminum 2-in-1 Magnetic Wireless Charging Stand,"The Satechi Magnetic 2-in-1 Wireless Charging Stand combines the power of dual wireless charging with the convenience of hands-free magnetic attachment. Designed for iPhone 12/13 and AirPods Pro, the Stand features a built-in magnetic charger and a designated wireless charging pad to power both devices with ease.",Wireless Chargers,Satechi,59.99,59.99,0.0,,,True,,US,1895,False,mid
4881683742808,shopify,satechi,Dock5 Multi-Device Charging Station,"Create your own modern charging space while keeping all your electronics organized with the Satechi Dock5 Multi-Device Charging Station with Wireless Charging. Ideal for family homes, workspaces, classrooms, and more, the Charging Station powers five USB devices at the same time with two USB-C PD ports, two USB-A ports, and a designated Qi wireless charging pad. Charging cables are sold separately.",Charging Stations ## Wireless Chargers,Satechi,59.99,59.99,0.0,,,True,,US,1895,False,mid
4853065089112,shopify,satechi,Slim W3 Wired Backlit Keyboard,"Complete your modern desk space, while working remotely or from home, with the Satechi Slim W3 Wired Backlit Keyboard. Designed for Mac devices, the W3 Keyboard features an extended layout with a numeric pad, and convenient shortcut keys optimized for Mac & iOS – all with an ultra-slim, modern design. Equipped with adjustable backlit keys and a wired USB-C connection, the keyboard allows you to work with ease wherever or whenever your creativity takes you.",Keyboards,Satechi,69.99,69.99,0.0,,,True,,US,1900,False,mid
4829667557464,shopify,satechi,USB-C Magnetic Wireless Charging Cable,"Take advantage of magnetic charging with the Satechi USB-C Magnetic Wireless Charging Cable. Featuring a built-in wireless charging module that quickly charges your iPhone 12/13 – up to 7.5W, plus its convenient magnetic connection that attaches to your smartphone in a snap.",Cables ## Wireless Chargers,Satechi,20.99,29.99,30.010003334444818,,,True,,US,1934,True,low
4751519318104,shopify,satechi,USB-C to USB-C Cable - 10 Inches,"Complete your charging setup with the Satechi USB-C to USB-C Cable, featuring a durable design and shorter length to make on-the-go charging even more convenient. Pairs perfectly with our Quatro Wireless Power Bank or 108W Pro Desktop Charger to quickly recharge a Type-C device in your home office or out on-the-go.",Cables,Satechi,8.99,8.99,0.0,,,True,,US,2017,False,low
4751549792344,shopify,satechi,USB-C to Lightning Cable - 10 Inches,"Power your Apple Lightning devices with the Satechi USB-C to Lightning Charging Cable, featuring a reversible USB-C connector, shorter cable design, and Apple MFi certification for ease of mind when charging. The USB-C Lightning Cable pairs perfectly with our Quatro Wireless Power Bank or 108W Pro Desktop Charger for in your home office or while on-the-go.",Cables,Satechi,12.99,17.99,27.793218454697044,,,False,,US,2017,True,low
4731499446360,shopify,satechi,Quatro Wireless Power Bank,"Experience the convenience of wireless charging on-the-go with the Satechi Quatro Wireless Power Bank - 10000 mAh. Combining the best of both portable and wireless charging, the Quatro Power Bank features a Qi wireless charger, built-in Apple Watch charger, USB-C PD, and USB-A port to recharge multiple devices at once. Charging cables are sold separately. Currently only shipping within the continental United States",Wireless Chargers,Satechi,69.99,99.99,30.003000300030003,,,False,,US,2020,True,mid
4640439959640,shopify,satechi,USB-C to USB 3.0 Adapter Cable,"The Satechi USB-C to USB 3.0 Adapter Cable is your sleek, convenient solution to connecting USB-A devices to your USB Type-C laptop or tablet. Back up files or connect USB peripherals with ease, featuring its SuperSpeed USB data transfer up to 5Gbps. Its sleek, durable braided design helps prevent against breakage while complementing your modern desk accessories.",Adapters ## Cables,Satechi,14.99,14.99,0.0,,,True,,US,2116,False,low
4566502080600,shopify,satechi,USB-C Wireless Charging Dock for AirPods,"Power your AirPods with ease using the Satechi USB-C Wireless Charging Dock. Compatible with Apple AirPods Pro and AirPods with a wireless charging case, the Dock features a direct USB-C connection to recharge your AirPods when connected to a powered Type-C device. With its compact yet sleek design, the USB-C Wireless Charging Dock is a perfect addition to your work-from-home setup.",Wireless Chargers,Satechi,20.99,29.99,30.010003334444818,,,True,,US,2168,True,low
9471481545,shopify,satechi,Water-Resistant Laptop Carrying Case with Pockets,"Featuring a durable, water-resistant nylon fabric and a fully-padded interior, your laptop will be protected and insulated from sudden drops, scratches, outside dirt and dust.",Case,Satechi,24.99,24.99,0.0,,,True,,US,2187,False,low
4437101805656,shopify,satechi,108W Pro USB-C PD Desktop Charger,"Upgrade to pro power with the Satechi 108W Pro USB-C PD Desktop Charger. Featuring dual USB-C Power Delivery ports, 90W and 18W, to charge even your most power-hungry Type-C devices at full speed - without sharing power. Equipped with additional USB-A ports, the dual USB-C charger consolidates multiple adapters into one sleek USB C charger for powerful charging in the office or on-the-go.",Power Adapters,Satechi,55.99,79.99,30.003750468808594,,,False,,US,2265,True,mid
4437069332568,shopify,satechi,Trio Wireless Charger With Magnetic Pad,"The Satechi Trio Wireless Charger With Magnetic Pad simplifies wireless charging with a convenient place for all your devices – so you’ll never be without a charge. With faster-charging technology and intelligent safety features, the Charging Pad quickly powers a Qi-enabled smartphone, Apple Watch, and AirPods Pro all at the same time.",Wireless Chargers,Satechi,83.99,119.99,30.002500208350696,,,True,,US,2266,True,mid
4428788072536,shopify,satechi,USB-C Magnetic Charging Dock for Apple Watch,"Keep your Apple Watch powered wherever you go with the Satechi USB-C Magnetic Charging Dock. Designed to fit all Apple Watch sizes, the Magnetic Charging Dock features an USB-C connection to recharge your Apple Watch when connected to any powered Type-C device. With its sleek yet ultra-portable design, the USB-C Magnetic Charging Dock helps keep your Apple Watch powered and on your wrist for when it matters most.",Charging Docks ## Wireless Chargers,Satechi,39.99,39.99,0.0,,,True,,US,2285,False,mid
4189314777176,shopify,satechi,Type-C Aluminum Stand & Hub for Mac Mini,"First, of its kind, the Type-C Aluminum Stand & Hub elevates and transforms your Mac Mini into a powerful, surprisingly compact workstation. Equipped with a USB-C data port, three USB-A data ports, micro/SD card readers, and a 3.5mm headphone jack port, to provide convenient access to your peripherals. Mac Mini is not included.",Hubs ## Stands,Satechi,55.99,79.99,30.003750468808594,,,True,,US,2315,True,mid
4250147684440,shopify,satechi,Bluetooth Extended Keypad,"Featuring a full number pad, navigational arrows, and convenient MacOS shortcut keys, the Bluetooth Extended Keypad restores the functionality of a desktop keyboard to your tablet or laptop.",Keypads,Satechi,44.99,44.99,0.0,,,True,,US,2343,False,mid
3966465015896,shopify,satechi,72W Type-C PD Car Charger Adapter,"Bring your devices along for the ride with the Satechi 72W Type-C PD Car Charger. Using the latest Power Delivery technology, the 72W Car Charger delivers up to 60W from its USB-C port to fast charge compatible laptops, tablets and smartphones, and an extra USB-A port to simultaneously power another device, up to 12W.",Car Chargers,Satechi,29.99,29.99,0.0,,,True,,US,2419,False,low
2103772840024,shopify,satechi,Dual Smart Outlet,"Simplify your home routine with the Satechi Dual Smart Outlet, ideal for controlling appliances remotely or automatically turning lights, coffee makers, TVs and more, off and on. Designed with convenience in mind, the Dual Smart Outlet features dual power outlets to individually control up to two connected appliances at once and real-time monitoring of your devices’ power consumption over time.",Power Adapters,Satechi,41.99,59.99,30.005000833472245,,,True,,US,2469,True,mid
1930120724568,shopify,satechi,30W Dual-Port Wall Charger,The Satechi 30W Dual-Port Wall Charger is your on-the-go charging solution for USB-C tablets and smartphones. Featuring a USB-C PD port (max 18W) to charge your power-hungry USB-C tablets or fast-charge your compatible smartphones and a USB 3.0 port (max 12W) for your other USB-A devices,Power Adapters,Satechi,45.99,64.99,29.23526696414832,,,True,,US,2640,True,mid
1927332364376,shopify,satechi,Type-A to Type-C Adapter,Transform your standard USB port into USB-C with the Satechi Type-A to Type-C Adapter. The ultra-compact adapter helps to ease the transition to USB Type-C. Simply connect to your legacy USB device and use the female USB-C port to connect your Type-C peripherals.,Multi-Ports ## Hubs & Adapters,Satechi,7.99,7.99,0.0,,,True,,US,2655,False,low
219806859273,shopify,satechi,Type-C Pro Hub Adapter with Ethernet,"Ideal for USB C MacBook Pro users, the Satechi Type-C Pro Hub Adapter with Ethernet adds a multitude of expansion ports to your laptop. Featuring a Gigabit Ethernet port, USB-C PD charging, USB-A data ports, and a micro SD card slot to fulfill all your data transfer needs. Dual display not supported on Apple M1 Macs.",Multi-Ports ## Hubs & Adapters,Satechi,62.99,99.99,37.003700370036995,,,True,,US,2889,True,mid
113488232457,shopify,satechi,Aluminum Type-C Clamp Hub Pro,"Exclusively designed for iMac Pro and iMacs (2017 & later) to add convenient access for all your most-loved ports and devices. The Satechi hub adds functionality to your desktop with a USB-C data port, three USB 3.0 data ports, and Micro/SD card readers.",Multi-Ports ## Hubs & Adapters,Satechi,34.99,49.99,30.006001200240046,,,False,,US,3020,True,mid
79486091273,shopify,satechi,Type-C 2-in-1 USB Hub with Ethernet,"The Satechi Type-C 2-in-1 USB 3.0 Aluminum 3 Port Hub and Ethernet Port is a high-speed network solution for laptop or desktop users. It enables you to connect directly to your network via USB port, eliminating the hassle of disassembling your computer. The adapter allows you to instantly connect to a 10/100/1000 Mbps network from an available USB port on your computer",Multi-Ports ## Hubs,Satechi,39.99,39.99,0.0,,,True,,US,3046,False,mid
